Contrato,Dirección Suministro,Uso,M3 Consumidos
6148085,CTRA. CASAR-ARROYO 3 KM,DOMESTICO,28
6148086,CTRA. CASAR-ARROYO 2,DOMESTICO,1
6148088,"NUÑEZ DE BALBOA, TRVA 8 1º-C",DOMESTICO,17
6148089,"CHARCA, RDA. 12 1º-C",DOMESTICO,17
6148090,LARGA BAJA 70,DOMESTICO,42
6148092,PS.DE PESCADORES 14-2-A,DOMESTICO,12
6148093,LARGA ALTA 83,DOMESTICO,0
6148094,PG.POL. INDUSTRIAL 'SEMILLERO' 6 .,COMERCIAL,1
6148095,IGLESIA 5 2º-IZ,DOMESTICO,0
6148096,PG.POL. INDUSTRIAL 'SEMILLERO' 12,INDUSTRIAL,128
6148097,PG.POL. INDUSTRIAL 'SEMILLERO' 8 .,GARAJES,14
6148098,PG.POL. INDUSTRIAL 'SEMILLERO' 1 .,COMERCIAL,1
6148099,NUEVA 14,DOMESTICO,1
6148100,PG.POL. INDUSTRIAL 'SEMILLERO' 9,COMERCIAL,1
6148101,POLIGONO LADO IMEDEXSA 11,INDUSTRIAL,2
6148102,PG.POL. INDUSTRIAL 'SEMILLERO' 13 .,COMERCIAL,1
6148104,LARGA ALTA 63,COMERCIAL,0
6148107,POLIG. CHARCA DEL HAMBRE 60,COMERCIAL,15
6148109,POLIG. CHARCA DEL HAMBRE 16,NO DOMESTICO,0
6148110,POLIG. CHARCA DEL HAMBRE 16 1,COMERCIAL,208
6148111,SANGUINO 58,DOMESTICO,18
6148112,"CHARCA, RDA. 5 2º-A",DOMESTICO,2
6148114,PS.EXTREMADURA 11-2-B,DOMESTICO,30
6148115,POLIGONO LADO IMEDEXSA 10,NO DOMESTICO,2
6148118,LARGA BAJA 14,DOMESTICO,28
6148120,SANTIAGO 17,DOMESTICO,21
6148122,BARRIONUEVO BAJO 51 A,DOMESTICO,24
6148123,CUATRO LUGARES 6,DOMESTICO,48
6148124,SANTIAGO 28,DOMESTICO,0
6148125,CAMINO DE LA CIUDADELA 13 A,DOMESTICO,10
6148127,LARGA ALTA 73,DOMESTICO,12
6148128,MONFRAGUE 3,DOMESTICO,40
6148129,KINEA 6 1º-D,DOMESTICO,27
6148130,"CHARCA, RDA. 18 B",DOMESTICO,24
6148131,SANGUINO 30,DOMESTICO,13
6148132,CAMINO DE LAS HERRADURAS SN,NO DOMESTICO,27
6148133,"SOLEDAD, RDA. 22",DOMESTICO,30
6148134,PG.POL. INDUSTRIAL 'SEMILLERO' 16 .,COMERCIAL,0
6148136,BARRIONUEVO ALTO 6 A,NO DOMESTICO,26
6148137,"SOLEDAD, RDA. SN",NO DOMESTICO,1
6148138,POLIG. CHARCA DEL HAMBRE 63 1,DOMESTICO,196
6148139,SANTIAGO 36,DOMESTICO,0
6148143,POLIGONO LADO IMEDEXSA 2,NO DOMESTICO,6
6148144,POLIGONO LADO IMEDEXSA 9,NO DOMESTICO,7
6148147,"CURA, DEL 32",DOMESTICO,40
6148148,SANTIAGO 43,DOMESTICO,7
6148149,LARGA ALTA 83 A,COMERCIAL,21
6148150,"SANTO, DEL 18 1º",DOMESTICO,33
6148151,PG.POL. INDUSTRIAL 'SEMILLERO' 15 .,INDUSTRIAL,0
6148152,NISA 3 BAJO-B,DOMESTICO,12
6148155,LISBOA 4,DOMESTICO,38
6148158,POLIGONO LADO IMEDEXSA 1,NO DOMESTICO,18
6148159,POLIGONO LADO IMEDEXSA 4,COMERCIAL,8
6148160,POLIGONO LADO IMEDEXSA 5,NO DOMESTICO,3
6148162,POLIGONO LADO IMEDEXSA 8,NO DOMESTICO,35
6148163,POLIGONO LADO IMEDEXSA 12,INDUSTRIAL,1
6148164,MONTE SN .,DOMESTICO,15
6148165,POLIG. CHARCA DEL HAMBRE 55,DOMESTICO,80
6148166,LARGA ALTA 54 A,DOMESTICO,10
6148168,NISA 12 1º-C,DOMESTICO,38
6148169,PS.DE PESCADORES 10-2-A,DOMESTICO,7
6148170,MALVINAS 37,DOMESTICO,28
6148171,"VERA, DE LA 5",DOMESTICO,13
6148172,LARGA ALTA 77 1º,DOMESTICO,1
6148173,PS.DE PESCADORES 14-B,DOMESTICO,11
6148175,BARRIONUEVO BAJO 49 C. SALUD-CT,MUNICIPAL,50
6148177,LARGA BAJA 71,DOMESTICO,23
6148179,NISA 3 A,DOMESTICO,21
6148180,MALVINAS 32 A,DOMESTICO,22
6148182,KINEA 7 2º-A,DOMESTICO,6
6148183,PS.EXTREMADURA 17,COMERCIAL,1
6148184,DIPUTACION 22,DOMESTICO,16
6148187,AV.EJIDO DE ABAJO SN COL. PUB.-COLEG,MUNICIPAL,51
6148188,AV.EJIDO DE ABAJO SN-BAJO-1,MUNICIPAL,280
6148189,AV.EJIDO DE ABAJO SN-2,MUNICIPAL,82
6148190,AV.EJIDO DE ABAJO SN-3,MUNICIPAL,122
6148193,AV.EJIDO DE ABAJO SN JARDINES-JA,MUNICIPAL,3
6148194,AV.EJIDO DE ABAJO 18 GUARDERIA-GUARD,MUNICIPAL,61
6148195,AV.EJIDO DE ABAJO SN JARDINES-JA-1,MUNICIPAL,0
6148196,AV.EJIDO DE ABAJO SN JARDINES-JA-2,MUNICIPAL,8
6148197,AV.EJIDO DE ABAJO SN JARDINES-JA-3,MUNICIPAL,7
6148203,LARGA BAJA SN-JA,MUNICIPAL,0
6148204,LARGA BAJA SN JARDINES-JA-1,MUNICIPAL,6
6148205,LARGA BAJA SN JARDINES-JA-2,MUNICIPAL,6
6148212,AV.CONSTITUCION SN E. CONSUMO-LOCAL,MUNICIPAL,36
6148214,PLAZA TOROS SN JARDINES-JA,MUNICIPAL,23
6148215,PLAZA TOROS SN JARDINES-JA,MUNICIPAL,6
6148216,PLAZA TOROS SN JARDINES-JA,MUNICIPAL,10
6148220,EJIDO SANTO SN JARDIN-JA,MUNICIPAL,55
6148221,EJIDO SANTO SN JARDINES-JA,MUNICIPAL,2
6148222,EJIDO SANTO SN JARDINES-JA,MUNICIPAL,0
6148223,EJIDO SANTO SN JARDINES-JA,MUNICIPAL,5
6148224,EJIDO SANTO SN JARDINES-JA,MUNICIPAL,0
6148229,SATURNINO MARTIN MORENO SN AMAS DE CA-LOCAL-AYT,MUNICIPAL,0
6148235,LAS ERAS SN PABELLON-PB-AYT,MUNICIPAL,134
6148237,LAS ERAS SN JARDINES-JA,MUNICIPAL,0
6148238,EJIDO SANTO SN JARDINES-JA,MUNICIPAL,138
6148239,PARRA 5 A,DOMESTICO,9
6148240,AV.CONSTITUCION 16,DOMESTICO,20
6148241,"CHARCA, RDA. 17 B",DOMESTICO,18
6148242,"CHARCA, RDA. 17 C",DOMESTICO,15
6148243,"CHARCA, RDA. 17 D",DOMESTICO,47
6148244,"CHARCA, RDA. 17 E",DOMESTICO,26
6148245,"CHARCA, RDA. 17 F",DOMESTICO,30
6148246,"CHARCA, RDA. 17 G",DOMESTICO,31
6148247,CRUZ 6,DOMESTICO,0
6148253,PG.POL. INDUSTRIAL 'SEMILLERO 2,GARAJES,2
6148256,LARGA BAJA 34 BAJO-A,DOMESTICO,9
6148258,LARGA BAJA 34 1º-A,DOMESTICO,8
6148259,LARGA BAJA 34 1º-B,DOMESTICO,28
6148261,LARGA BAJA 34 A,DOMESTICO,3
6148262,SANTIAGO 30 .,DOMESTICO,24
6148263,SANTIAGO 55,DOMESTICO,0
6148264,KINEA 1 1º-B,DOMESTICO,10
6148265,KINEA 4 2º-D,DOMESTICO,30
6148266,KINEA 5 1º-A,DOMESTICO,9
6148268,"LLANOS, RONDA DE LOS 8",COMERCIAL,9
6148269,"ENCARNACION, CTRA. SN .",GARAJES,3
6148270,"CHARCA, RDA. 17 A",DOMESTICO,21
6148272,LARGA ALTA 105 1º,DOMESTICO,51
6148275,"SANTO, DEL 18 2º",DOMESTICO,42
6148277,LOBO SN .,GARAJES,0
6148280,LISBOA 28,DOMESTICO,56
6148281,PS.DE PESCADORES 6,DOMESTICO,30
6148283,KINEA 6 2º-F,DOMESTICO,23
6148284,PARRA 16 BAJO-B,DOMESTICO,0
6148286,PS.DE PESCADORES 2-2-A,DOMESTICO,7
6148287,SAN BLAS 9 A,DOMESTICO,28
6148288,LARGA BAJA 78 2º-DCH,DOMESTICO,27
6148289,LARGA BAJA 13 1º-A,DOMESTICO,8
6148292,EL MONTE 103 C,DOMESTICO,11
6148294,PLAZA TOROS 5 1º,DOMESTICO,30
6148295,C/ MADRID 3,DOMESTICO,33
6148296,NISA 10 2º-E,DOMESTICO,35
6148297,KINEA 3 2º-D,DOMESTICO,16
6148298,"SANTO, DEL 5",DOMESTICO,21
6148301,NISA 5 1º-D,DOMESTICO,8
6148302,CAMINO DE LAS BARCAS SN,INDUSTRIAL,9
6148303,NISA 3 1º-C,DOMESTICO,13
6148304,BARRIONUEVO BAJO 86,DOMESTICO,7
6148307,VALDIVIA SN,NO DOMESTICO,4
6148308,LARGA ALTA 77 3º-D,DOMESTICO,7
6148309,LARGA ALTA 107,DOMESTICO,27
6148310,VIRGEN GUADALUPE 7,DOMESTICO,10
6148311,"CHARCA, RDA. 12 D",DOMESTICO,16
6148312,KINEA 3 A,DOMESTICO,9
6148313,LARGA ALTA 83 A -1º,DOMESTICO,27
6148314,LISBOA 19,DOMESTICO,36
6148315,TR.TRAV. CRISTOBAL COLON SN,GARAJES,1
6148316,POLIG. CHARCA DEL HAMBRE 31,COMERCIAL,6
6148317,"CHARCA, RDA. 5 1º-A",DOMESTICO,29
6148318,PLAZA TOROS 22,DOMESTICO,2
6148319,"NUÑEZ DE BALBOA, TRVA 8 C",DOMESTICO,31
6148322,"CURA, DEL 29 BAJO",DOMESTICO,1
6148323,CAMINO DE LA CIUDADELA 13 B,DOMESTICO,32
6148324,LISBOA 24,DOMESTICO,6
6148325,"CHARCA, RDA. 14 1º-E",DOMESTICO,30
6148326,"VERA, DE LA 22",DOMESTICO,36
6148327,"VALLE DEL JERTE, DEL 47",DOMESTICO,30
6148328,LAS ERAS SN 1º-Q,DOMESTICO,16
6148330,EL MONTE 11,DOMESTICO,2
6148331,LAS ERAS 1 B/F,DOMESTICO,17
6148332,PG.POL. INDUSTRIAL 'SEMILLERO' 11 .,COMERCIAL,1
6148333,POLIG. CHARCA DEL HAMBRE 7 -,COMERCIAL,6
6148335,SANTIAGO 62 A,DOMESTICO,21
6148339,LOBO 72 2º-IZ-DCH,DOMESTICO,26
6148340,CANTARRANA 23,DOMESTICO,37
6148341,CANTARRANA 29,DOMESTICO,27
6148342,LOBO 22,DOMESTICO,20
6148343,LOBO 30,DOMESTICO,35
6148344,LOBO 32,DOMESTICO,24
6148345,LOBO 36,DOMESTICO,20
6148346,AV.CONSTITUCION 31,DOMESTICO,11
6148350,MALVINAS SN JARDINES-JA,MUNICIPAL,0
6148351,CTRA. CASAR-ARROYO SN C. PANTANO-BAJO,MUNICIPAL,1
6148355,LARGA BAJA 110,DOMESTICO,24
6148356,BARRIONUEVO BAJO 79,DOMESTICO,36
6148357,LOBO 27 IZQ,DOMESTICO,32
6148358,LOBO 27 DCH,DOMESTICO,0
6148359,LOBO 29 1º,DOMESTICO,4
6148362,CANTARRANA 11,DOMESTICO,4
6148363,CANTARRANA 21,DOMESTICO,21
6148366,PARRA 16 1º-A,DOMESTICO,2
6148367,PARRA 16 1º-B,DOMESTICO,20
6148369,LOBO 34,DOMESTICO,12
6148370,CANTARRANA 25,DOMESTICO,23
6148371,CANTARRANA 31,DOMESTICO,7
6148372,BARRIONUEVO BAJO 64,INDUSTRIAL,33
6148373,LARGA ALTA 89,DOMESTICO,0
6148374,"CHARCA, RDA. 12 B",DOMESTICO,0
6148375,KINEA 4 1º-B,DOMESTICO,15
6148376,SANGUINO 27,DOMESTICO,0
6148377,LARGA ALTA 32,DOMESTICO,0
6148378,LARGA BAJA 112,DOMESTICO,19
6148381,AV.EJIDO DE ABAJO SN,GARAJES,0
6148384,EJIDO MARTIRES SN,GANADERO,255
6148385,PS.EXTREMADURA SN JARDINES-JA,MUNICIPAL,0
6148386,EJIDO SANTO SN PARQUE-JA-AYT,MUNICIPAL,77
6148391,CANTARRANA 50,DOMESTICO,26
6148392,"CHARCA, RDA. 29",DOMESTICO,28
6148393,"CHARCA, RDA. 31",DOMESTICO,31
6148394,"CHARCA, RDA. 33",DOMESTICO,19
6148396,CANTARRANA 48,DOMESTICO,0
6148397,CANTARRANA 46,DOMESTICO,0
6148398,EL MONTE 3,DOMESTICO,30
6148399,LAS ERAS SN 3º-F,DOMESTICO,40
6148400,"CURA, DEL 60",DOMESTICO,35
6148401,LISBOA 33,DOMESTICO,22
6148402,"SANTO, DEL 25",DOMESTICO,1
6148403,"CHARCA, RDA. 12 1º-A",DOMESTICO,1
6148404,CANTARRANA 44,DOMESTICO,29
6148405,CANTARRANA 52,DOMESTICO,17
6148406,PG.POL. INDUSTRIAL 'SEMILLERO 4,GARAJES,0
6148407,POLIG. CHARCA DEL HAMBRE SN 5,COMERCIAL,64
6148408,"ENCARNACION, CTRA. 7",DOMESTICO,139
6148409,LOBO 18,DOMESTICO,21
6148411,"CHARCA, RDA. 16 2º-A",DOMESTICO,3
6148412,BARRIONUEVO BAJO 27 LOC,COMERCIAL,40
6148414,POLIG. CHARCA DEL HAMBRE 3,COMERCIAL,11
6148415,"CHARCA, RDA. 25",DOMESTICO,24
6148416,"CHARCA, RDA. 35",DOMESTICO,38
6148417,POLIG. CHARCA DEL HAMBRE 32,NO DOMESTICO,3
6148418,POLIG. CHARCA DEL HAMBRE 3 .,INDUSTRIAL,0
6148420,BARRIONUEVO BAJO 27 1º,DOMESTICO,17
6148421,LARGA BAJA 78 1º-DCH,DOMESTICO,29
6148423,PARRA 16,COMUNIDAD PROPIETARIOS,1
6148424,PARRA 16 2º-A,DOMESTICO,27
6148425,LARGA BAJA 78 1º-IZQ,DOMESTICO,27
6148426,LARGA BAJA 64 A,DOMESTICO,18
6148427,AV.CONSTITUCION 31-1,DOMESTICO,0
6148428,LOBO 20,DOMESTICO,15
6148429,TR.LUIS CHAMIZO 6,NO DOMESTICO,0
6148430,PS.DE PESCADORES 10-1-D,DOMESTICO,59
6148431,"SOLEDAD, RDA. SN",NO DOMESTICO,7
6148432,AV.EJIDO DE ABAJO 22,DOMESTICO,27
6148433,"CHARCA, RDA. 10 2º-B",DOMESTICO,37
6148435,GABRIEL Y GALAN 19,DOMESTICO,0
6148438,"SOLEDAD, RDA. 12",GARAJES,0
6148439,POLIG. CHARCA DEL HAMBRE 8 .,NO DOMESTICO,11
6148440,LARGA ALTA 11,NO DOMESTICO,0
6148441,CANTARRANA 33,DOMESTICO,14
6148442,NISA 5 1º-C,DOMESTICO,11
6148443,POLIG. CHARCA DEL HAMBRE 2 .,NO DOMESTICO,19
6148445,"CHARCA, CUARTEL 41 3º-B",DOMESTICO,12
6148447,LARGA BAJA 31,DOMESTICO,46
6148448,LARGA BAJA 114,DOMESTICO,10
6148449,CANTARRANA 13,DOMESTICO,33
6148451,"SOLEDAD, RDA. 28",NO DOMESTICO,5
6148452,UR.CAÑADA REAL 1,DOMESTICO,15
6148453,UR.CAÑADA REAL 2,DOMESTICO,19
6148454,UR.CAÑADA REAL 3,DOMESTICO,13
6148455,UR.CAÑADA REAL 4,DOMESTICO,28
6148456,UR.CAÑADA REAL 5,DOMESTICO,22
6148457,UR.CAÑADA REAL 6,DOMESTICO,14
6148458,UR.CAÑADA REAL 7,DOMESTICO,37
6148459,UR.CAÑADA REAL 8,DOMESTICO,21
6148460,UR.CAÑADA REAL 9,DOMESTICO,20
6148461,UR.CAÑADA REAL 10,DOMESTICO,21
6148462,UR.CAÑADA REAL 12,DOMESTICO,28
6148463,UR.CAÑADA REAL 13,DOMESTICO,23
6148464,UR.CAÑADA REAL 14,DOMESTICO,17
6148465,UR.CAÑADA REAL 15,DOMESTICO,11
6148466,UR.CAÑADA REAL 16,DOMESTICO,26
6148467,UR.CAÑADA REAL 17,DOMESTICO,13
6148468,UR.CAÑADA REAL 18,DOMESTICO,27
6148469,UR.CAÑADA REAL 19,DOMESTICO,19
6148470,UR.CAÑADA REAL 21,DOMESTICO,11
6148471,UR.CAÑADA REAL 22,DOMESTICO,24
6148472,UR.CAÑADA REAL 23,DOMESTICO,1
6148474,UR.CAÑADA REAL 26,DOMESTICO,27
6148475,UR.CAÑADA REAL 28,DOMESTICO,24
6148476,UR.CAÑADA REAL 29,DOMESTICO,15
6148477,UR.CAÑADA REAL 31,DOMESTICO,28
6148478,UR.CAÑADA REAL 32,DOMESTICO,35
6148480,LARGA BAJA 100,DOMESTICO,27
6148481,BARRIONUEVO BAJO 71,DOMESTICO,23
6148483,"CHARCA, RDA. 19",GARAJES,0
6148484,LARGA ALTA 24,COMERCIAL,7
6148485,KINEA 5 D,DOMESTICO,5
6148486,FINCA PASCUALA SN,DOMESTICO,2
6148487,"HURDES, DE LAS 5",DOMESTICO,20
6148488,SANGUINO SN,DOMESTICO,16
6148490,CAMINO DE LA CIUDADELA 11 1º,DOMESTICO,34
6148492,AV.EJIDO DE ABAJO 57,DOMESTICO,3
6148494,EL MONTE 103 D,DOMESTICO,6
6148495,MALVINAS 72,DOMESTICO,6
6148496,KINEA 1 2º-B,DOMESTICO,23
6148497,UR.CAÑADA REAL 20,DOMESTICO,44
6148498,LOBO 72 1º-B,DOMESTICO,32
6148499,BARRIONUEVO ALTO 65,DOMESTICO,16
6148500,LOBO 72 1º-A,DOMESTICO,23
6148501,UR.CAÑADA REAL 11,DOMESTICO,18
6148502,LISBOA 8,DOMESTICO,19
6148503,"VILLUERCAS, LAS 1",DOMESTICO,23
6148504,PS.EXTREMADURA SN ALBERGUE,MUNICIPAL,54
6148506,LOBO 26,DOMESTICO,1
6148507,LOBO 28,DOMESTICO,33
6148508,DIPUTACION 1,DOMESTICO,25
6148509,BARRIONUEVO ALTO 45,DOMESTICO,35
6148512,"SOLEDAD, RDA. SN JARDIN-JA",MUNICIPAL,24
6148513,CTRA. CASAR-ARROYO SN FINCA-BAJO,MUNICIPAL,17
6148516,UR.CAÑADA REAL 24,DOMESTICO,12
6148518,MONTE SN .,NO DOMESTICO,20
6148519,MONTE SN -,NO DOMESTICO,0
6148520,CANTARRANA 54,DOMESTICO,20
6148521,MONTE SN -,GANADERO,2844
6148522,AV.EJIDO DE ABAJO 169,DOMESTICO,0
6148523,AV.EJIDO DE ABAJO 171,DOMESTICO,27
6148524,POLIG. CHARCA DEL HAMBRE SN .,INDUSTRIAL,5
6148525,LOBO 21,DOMESTICO,47
6148526,LOBO 23,DOMESTICO,16
6148527,LOBO 25,DOMESTICO,16
6148528,LISBOA 3,DOMESTICO,10
6148529,CUATRO LUGARES 10,DOMESTICO,10
6148530,UR.CAÑADA REAL 30,DOMESTICO,35
6148533,POLIG. CHARCA DEL HAMBRE 14,COMERCIAL,3
6148534,BARRIONUEVO ALTO 39,DOMESTICO,36
6148536,KINEA 1 1º-D,DOMESTICO,46
6148537,BARRIONUEVO BAJO 53 1º-G,DOMESTICO,88
6148538,BARRIONUEVO ALTO 16 A,DOMESTICO,8
6148539,"PAZ, LA 13",DOMESTICO,3
6148540,LARGA BAJA 83,GARAJES,0
6148541,CM.DE POZO PORTALES SN,DOMESTICO,7
6148542,LOBO 72 IZ-1º-B,DOMESTICO,20
6148544,AV.EJIDO DE ABAJO 19-1,DOMESTICO,21
6148545,"CURA, DEL 4 A",DOMESTICO,3
6148546,"SOLEDAD, RDA. SN JARDIN-JA",MUNICIPAL,2
6148547,LLANADA SN JARDIN-JA,MUNICIPAL,8
6148548,POLIG. CHARCA DEL HAMBRE 80 B,COMERCIAL,0
6148549,BARRIONUEVO BAJO 108,DOMESTICO,21
6148550,BARRIONUEVO BAJO 102,DOMESTICO,24
6148552,BARRIONUEVO BAJO 106,DOMESTICO,17
6148553,BARRIONUEVO BAJO 110,DOMESTICO,30
6148554,MALVINAS 57,DOMESTICO,23
6148555,LOBO 24,DOMESTICO,36
6148556,LISBOA 26,DOMESTICO,37
6148557,AV.EJIDO DE ABAJO 167,DOMESTICO,29
6148558,AV.EJIDO DE ABAJO 175,DOMESTICO,25
6148559,LARGA BAJA 106,DOMESTICO,21
6148560,POLIG. CHARCA DEL HAMBRE SN . -,COMERCIAL,5
6148561,DCBTO.AMERICA 3,DOMESTICO,0
8698926,BARRIONUEVO BAJO 112 .,DOMESTICO,36
8699939,AV.EJIDO DE ABAJO 177 .,DOMESTICO,15
8701063,AV.EJIDO DE ABAJO 179 .,DOMESTICO,1
8702009,SANTIAGO 51 .,DOMESTICO,17
8705599,SANTIAGO 72,DOMESTICO,19
8709048,KINEA 4 1º-C,DOMESTICO,33
8736590,DIPUTACION 33 .,DOMESTICO,29
8737202,"SOLEDAD, RDA. 23 -1",GARAJES,5
8737968,AV.EJIDO DE ABAJO 185 .,DOMESTICO,0
8738203,"SANTO, DEL 35",DOMESTICO,11
8739068,"SOLEDAD, RDA. 23 -2",GARAJES,4
8740365,MONTERO 87 .,NO DOMESTICO,8
8740625,"SOLEDAD, RDA. 23 -5",GARAJES,1
8740948,POLIG. CHARCA DEL HAMBRE 13 -3,COMERCIAL,6
8741954,DIPUTACION 52,DOMESTICO,13
8742570,PG.POL. INDUSTRIAL 'SEMILLERO 6,INDUSTRIAL,421
8790405,POLIG. CHARCA DEL HAMBRE 72 1-B,NO DOMESTICO,0
8791690,POLIG. CHARCA DEL HAMBRE 75 A2,DOMESTICO,4
8791767,"VILLUERCAS, LAS 7",DOMESTICO,2
8792033,BARRIONUEVO ALTO 25,DOMESTICO,30
8792776,DCBTO.AMERICA 6,GARAJES,0
8820352,"CURA, DEL 1 - 1º",DOMESTICO,3
8822596,SAN BARTOLOME 2 - BAJO,COMERCIAL,2
8824014,POLIG. CHARCA DEL HAMBRE SN .,COMERCIAL,16
8833165,LARGA ALTA 77 - BAJO,COMERCIAL,0
8834730,"SOLEDAD, RDA. SN .",GARAJES,0
8837408,SOLEDAD 13,GARAJES,1
8837769,CRUZ 6 A,DOMESTICO,0
8839872,DIPUTACION 35,DOMESTICO,30
8840190,CUATRO LUGARES 12,DOMESTICO,16
8840592,"CURA, DEL 64 2º-IZQ.",DOMESTICO,15
8846364,POLIG. CHARCA DEL HAMBRE 27,DOMESTICO,6
8848369,GABRIEL Y GALAN 19 LOCAL,COMERCIAL,9
8882599,PG.POL. INDUSTRIAL 'SEMILLERO 7,COMERCIAL,0
8895640,FRAILES 18 A,DOMESTICO,3
8927922,"CURA, DEL 28",COMERCIAL,5
8930001,LISBOA 2,DOMESTICO,23
8937643,POLIG. CHARCA DEL HAMBRE 17,COMERCIAL,14
8944142,"ENCARNACION, CTRA. SN ,",NO DOMESTICO,8
8946186,CUATRO LUGARES SN .,INDUSTRIAL,34
8946249,"VERA, DE LA 26",DOMESTICO,1
8947145,CTRA. CASAR-ARROYO SN .,GANADERO,8
8949512,AV.EJIDO DE ABAJO SN MAQUINA-LI-AYT,MUNICIPAL,8
8949545,PS.EXTREMADURA SN JARDINES-JA-1,MUNICIPAL,4
8949547,PS.EXTREMADURA SN JARDINES-JA-2,MUNICIPAL,3
8950036,PS.EXTREMADURA SN JARDINES-JA,MUNICIPAL,3
8978169,CANTARRANA 19,DOMESTICO,26
8989056,C/ MADRID 12,DOMESTICO,0
8997542,POLIG. CHARCA DEL HAMBRE SN,INDUSTRIAL,329
8998934,UR.CAÑADA REAL 27,DOMESTICO,3
8999139,"ENCARNACION, CTRA. SN",NO DOMESTICO,110
8999240,SANTIAGO 64,DOMESTICO,77
9040886,AV.EJIDO DE ABAJO 173,DOMESTICO,11
9044591,EL MONTE SN-RIEGO,MUNICIPAL,183
9045031,SANGUINO 65,GARAJES,10
9045035,PS.EXTREMADURA 5 ESCR. 2-A',COMERCIAL,0
9077961,POLIGONO LADO IMEDEXSA SN IMEDEXSA-RIEGO,MUNICIPAL,0
9078859,"VALLE DEL JERTE, DEL 40",DOMESTICO,35
9083059,MONTERO 81 PARC.,GANADERO,15
9083522,"PS.EXTREMADURA  Km.8,3",INDUSTRIAL,0
9085554,SOLANA SN,GARAJES,0
9086133,PG.POL. INDUSTRIAL 'SEMILLERO' 12 .,GARAJES,0
9086193,"POLIG. CHARCA DEL HAMBRE  Km.545,0 CTRA. N630",COMERCIAL,39
9089185,PS.DE PESCADORES 2-2-C,DOMESTICO,0
9089953,AV.EJIDO DE ABAJO SN PARQUE-RIEGO,MUNICIPAL,2
9090561,PLAZA TOROS 20,DOMESTICO,0
9091357,LARGA BAJA 34 BAJO-B,DOMESTICO,51
9092388,"TRINIDAD, CERRO SN .-",GARAJES,1
9129831,AV.CONSTITUCION 34 2º,DOMESTICO,31
9134138,"TRINIDAD, CERRO SN .",GARAJES,1
9136754,BARRIONUEVO BAJO 2 BAJO,DOMESTICO,6
9136757,BARRIONUEVO BAJO 2 1º - B,DOMESTICO,7
9137682,KINEA 1 1º-C,DOMESTICO,22
9138146,SANTIAGO 5,DOMESTICO,21
9141659,"CURA, DEL 45 BAJO",GARAJES,0
9142326,BARRIONUEVO BAJO 2 1º-A.,DOMESTICO,5
9146024,CANTARRANA 15,DOMESTICO,20
9175285,PS.EXTREMADURA SN JARDINES-JA,MUNICIPAL,745
9178844,"ENCARNACION, CTRA. SN .-",GANADERO,7
9178885,LOBO 19,DOMESTICO,5
9179729,POLIG. CHARCA DEL HAMBRE SN 77-A,NO DOMESTICO,3
9183246,LISBOA 22,DOMESTICO,29
9183257,POLIG. CHARCA DEL HAMBRE SN 76,DOMESTICO,0
9184784,SAN BARTOLOME 2,COMERCIAL,2
9184791,AV.CONSTITUCION 4 LOCAL,COMERCIAL,7
9196295,LARGA ALTA 9 1º,DOMESTICO,2
9200820,BARRIONUEVO BAJO 67,DOMESTICO,22
9206104,LARGA BAJA 96 .,DOMESTICO,60
9206136,LARGA BAJA 98,DOMESTICO,23
9230501,LARGA ALTA 50 A,COMERCIAL,5
9231978,"CURA, DEL 24",GARAJES,0
9234544,BARRIONUEVO BAJO 63,DOMESTICO,17
9234685,LARGA BAJA 94,DOMESTICO,16
9234739,LARGA BAJA 92,DOMESTICO,41
9234801,"VILLUERCAS, LAS 5",DOMESTICO,32
9234821,"VILLUERCAS, LAS 3",DOMESTICO,24
9234839,"VALLE DEL JERTE, DEL 54",DOMESTICO,21
9236499,CUATRO LUGARES 2,DOMESTICO,23
9243865,LARGA ALTA 48,DOMESTICO,0
9244370,BARRIONUEVO BAJO 30,DOMESTICO,42
9247791,POLIG. CHARCA DEL HAMBRE 74 .-4,INDUSTRIAL,437
9288059,PS.DE PESCADORES 14-2-C,DOMESTICO,20
9292612,MACORRILLA 9,DOMESTICO,0
9292624,CAMINO DE LAS HERRADURAS SN,NO DOMESTICO,26
9293294,LARGA BAJA 104,DOMESTICO,25
9293334,NISA 14 2º-E,DOMESTICO,29
9294180,CTRA. CASAR SN,DOMESTICO,114
9294217,"VALLE DEL JERTE, DEL 19",DOMESTICO,19
9294225,LARGA BAJA 78 2º-IZQ,DOMESTICO,32
9337198,"ENCARNACION, CTRA. 5121 PARC.",NO DOMESTICO,0
9337329,"SOLEDAD, RDA. SN ROTONDA-RO",MUNICIPAL,0
9338106,CUATRO LUGARES 4,DOMESTICO,24
9338256,PS.DE PESCADORES 2,COMUNIDAD PROPIETARIOS,1
9339806,KINEA 5 2º-B,DOMESTICO,0
9340768,LOBO 72 BJ-CENTRAL,COMERCIAL,1
9341751,KINEA 1,COMUNIDAD PROPIETARIOS,1
9342186,PARRA 9,DOMESTICO,24
9342451,AV.CONSTITUCION 24-2-B,DOMESTICO,19
9343635,LARGA BAJA 70 A,DOMESTICO,7
9348225,PAREDES 22 A,DOMESTICO,0
9349009,POLIG. CHARCA DEL HAMBRE 75 A1,DOMESTICO,57
9387018,CANTARRANA 17,DOMESTICO,24
